name,url,varietal,origin,rating_dict,avg_rating,rating_count,price_dollars,price_cents,page,red,white,sparking,collectible,giftable,green,screwcap,boutique
Gonzalez Byass Leonor Palo Cortado Sherry,/product/gonzalez-byass-leonor-palo-cortado-sherry/147841,Sherry,"Jerez, Spain","{'W&S': '91', 'WS': '90', 'WE': '90'}",3.8,9,29,99,469,0,0,0,0,0,0,0,0
Brundlmayer Vincent's Spiegel Gruner Veltliner 2015,/product/brundlmayer-vincents-spiegel-gruner-veltliner-2015/166442,Gruner Veltliner,"Kamptal, Austria",{'RP': '93'},0.0,0,79,99,469,0,1,0,0,0,0,0,0
Elvio Cogno Vigna Elena Barolo Riserva 2012,/product/elvio-cogno-vigna-elena-barolo-riserva-2012/519026,Nebbiolo,"Barolo, Piedmont, Italy","{'WS': '95', 'RP': '95', 'W&S': '95', 'WE': '94'}",0.0,0,150,"
    ",469,1,0,0,0,0,0,0,0
Titus Reserve Cabernet Sauvignon 2015,/product/titus-reserve-cabernet-sauvignon-2015/355027,Cabernet Sauvignon,"Napa Valley, California","{'JD': '93', 'JS': '91'}",0.0,0,89,99,469,1,0,0,0,0,0,0,0
Priest Ranch Coachgun 2013,/product/priest-ranch-coachgun-2013/357000,Bordeaux Red Blends,"Napa Valley, California",{'WS': '92'},0.0,0,79,99,469,1,0,0,0,0,0,0,0
Paul Hobbs Ellen Lane Estate Chardonnay 2017,/product/paul-hobbs-ellen-lane-estate-chardonnay-2017/523587,Chardonnay,"Russian River, Sonoma County, California","{'JS': '95', 'RP': '95', 'JD': '94', 'WS': '93'}",0.0,0,89,99,469,0,1,0,0,0,0,0,1
Paul Hobbs Edward James Chardonnay 2016,/product/paul-hobbs-edward-james-chardonnay-2016/418000,Chardonnay,"Russian River, Sonoma County, California","{'JS': '95', 'RP': '94', 'WS': '93'}",0.0,0,94,99,469,0,1,0,0,0,0,0,1
Colgin IX Estate Red 2010,/product/colgin-ix-estate-red-2010/137918,Bordeaux Red Blends,"Napa Valley, California","{'RP': '100', 'WS': '94'}",0.0,0,529,97,469,1,0,0,1,0,0,0,0
Shafer Hillside Select Cabernet Sauvignon 2002,/product/shafer-hillside-select-cabernet-sauvignon-2002/90456,Cabernet Sauvignon,"Napa Valley, California","{'RP': '100', 'WS': '97', 'WE': '97', 'W&S': '95', 'CG': '93'}",0.0,0,629,97,469,1,0,0,1,0,0,0,0
Antoniolo Gattinara 2012,/product/antoniolo-gattinara-2012/312481,Nebbiolo,"Piedmont, Italy",{'WS': '91'},0.0,0,46,"
    ",469,1,0,0,0,0,1,0,0
Chateau Cheval Blanc 2016,/product/chateau-cheval-blanc-2016/202282,Bordeaux Red Blends,"St. Emilion, Bordeaux, France","{'RP': '100', 'JS': '99', 'D': '98', 'WE': '97', 'WS': '97', 'JD': '97'}",0.0,0,779,99,469,1,0,0,1,0,0,0,0
Chateau Canon 6-Pack OWC (Futures Pre-Sale) 2018,/product/chateau-canon-6-pack-owc-futures-pre-sale-2018/525178,Bordeaux Red Blends,"St. Emilion, Bordeaux, France","{'WS': '99', 'JS': '99', 'RP': '99', 'JD': '98', 'WE': '97', 'D': '97'}",0.0,0,779,97,469,1,0,0,1,0,0,0,0
Chateau Lynch-Bages 6-Pack OWC (Futures Pre-Sale) 2018,/product/chateau-lynch-bages-6-pack-owc-futures-pre-sale-2018/529003,Bordeaux Red Blends,"Pauillac, Bordeaux, France","{'WS': '99', 'RP': '98', 'JS': '98', 'JD': '98', 'WE': '97', 'D': '97'}",0.0,0,779,97,469,1,0,0,1,0,0,0,0
Merry Edwards Meredith Estate Pinot Noir 2016,/product/merry-edwards-meredith-estate-pinot-noir-2016/519288,Pinot Noir,"Russian River, Sonoma County, California",{'CG': '93'},0.0,0,88,99,469,1,0,0,0,0,0,0,0
Schug Estate Grown Chardonnay 2016,/product/schug-estate-grown-chardonnay-2016/434762,Chardonnay,"Carneros, California","{'RP': '90', 'WS': '90'}",0.0,0,44,99,469,0,1,0,0,0,0,0,1
Domaine de Montille Nuits-St-Georges Aux Thorey Premier Cru 2014,/product/domaine-de-montille-nuits-st-georges-aux-thorey-premier-cru-2014/367043,Pinot Noir,"Nuits-St-Georges, Cote de Nuits, Cote d'Or, Burgundy, France","{'RP': '93', 'V': '91'}",0.0,0,79,99,470,1,0,0,0,0,0,0,0
Bruno Paillard Brut Blanc de Blanc Reserve Privee,/product/bruno-paillard-brut-blanc-de-blanc-reserve-privee/149162,Non-Vintage Sparkling Wine,"Champagne, France","{'WE': '92', 'W&S': '92', 'WS': '91'}",0.0,0,89,99,470,0,0,1,0,0,0,0,0
Sandhi Sta. Rita Hills Chardonnay 2014,/product/sandhi-sta-rita-hills-chardonnay-2014/165402,Chardonnay,"Sta. Rita Hills, Santa Barbara, Central Coast, California",{'W&S': '90'},0.0,0,36,99,470,0,1,0,0,0,0,0,1
Marco Abella Mas Mallola 2015,/product/marco-abella-mas-mallola-2015/513224,Other Red Blends,"Priorat, Spain",{'JS': '92'},0.0,0,54,99,470,1,0,0,0,0,1,0,0
Hartford Court Three Jacks Chardonnay 2014,/product/hartford-court-three-jacks-chardonnay-2014/414249,Chardonnay,"Green Valley, Russian River, Sonoma County, California",{'RP': '92'},0.0,0,64,99,470,0,1,0,0,0,0,0,1
Chateau La Fleur-Petrus (Futures Pre-Sale) 2017,/product/chateau-la-fleur-petrus-futures-pre-sale-2017/497654,Bordeaux Red Blends,"Pomerol, Bordeaux, France","{'JD': '96', 'RP': '96', 'JS': '96', 'WE': '96', 'WS': '96', 'D': '95'}",0.0,0,224,97,470,1,0,0,0,0,0,0,0
Bodegas Raul Perez Sketch 2017,/product/bodegas-raul-perez-sketch-2017/521501,Albarino,"Rias Baixas, Spain","{'RP': '95', 'WS': '93'}",0.0,0,74,99,470,0,1,0,0,0,0,0,0
Brick & Mortar Sweetwater Springs Chardonnay 2015,/product/brick-and-mortar-sweetwater-springs-chardonnay-2015/353619,Chardonnay,"Russian River, Sonoma County, California","{'WE': '91', 'W&S': '91'}",0.0,0,49,"
    ",470,0,1,0,0,0,1,0,1
Woodward Canyon Columbia Valley Merlot 2014,/product/woodward-canyon-columbia-valley-merlot-2014/431004,Merlot,"Columbia Valley, Washington",{'WS': '90'},0.0,0,47,99,470,1,0,0,0,0,1,0,1
Cloudy Bay Chardonnay 2017,/product/cloudy-bay-chardonnay-2017/527401,Chardonnay,"Marlborough, New Zealand",{'WS': '90'},0.0,0,37,99,470,0,1,0,0,0,0,1,0
Ziata Sauvignon Blanc 2016,/product/ziata-sauvignon-blanc-2016/248166,Sauvignon Blanc,"Napa Valley, California",{'WS': '90'},0.0,0,29,99,470,0,1,0,0,0,1,0,1
Garofoli Verdicchio dei Castelli di Jesi Podium 2015,/product/garofoli-verdicchio-dei-castelli-di-jesi-podium-2015/510244,Verdicchio,Italy,{'WE': '91'},0.0,0,27,99,470,0,1,0,0,0,0,0,0
La Spinetta Barbera d'Alba Gallina 2014,/product/la-spinetta-barbera-dalba-gallina-2014/412194,Barbera,"Alba, Piedmont, Italy",{'JS': '90'},0.0,0,48,99,470,1,0,0,0,0,0,0,1
"Save Me, San Francisco Hella Fine Merlot 2016",/product/save-me-san-francisco-hella-fine-merlot-2016/510313,Merlot,"Central Coast, California",{},0.0,0,10,99,470,1,0,0,0,0,0,1,0
Hayes Valley Merlot 2016,/product/hayes-valley-merlot-2016/398575,Merlot,"Central Coast, California",{},0.0,0,13,99,470,1,0,0,0,0,0,0,0
Josh Cellars Pinot Noir 2017,/product/josh-cellars-pinot-noir-2017/510155,Pinot Noir,"Central Coast, California",{},3.5,24,21,99,470,1,0,0,0,0,0,0,0
Taken Wine Company Complicated Red Blend 2014,/product/taken-wine-company-complicated-red-blend-2014/164227,Rhone Red Blends,"Central Coast, California",{},3.9,11,19,99,470,1,0,0,0,0,0,0,0
Hayes Valley Sauvignon Blanc 2014,/product/hayes-valley-sauvignon-blanc-2014/157894,Sauvignon Blanc,"Central Coast, California",{},0.0,0,13,99,470,0,1,0,0,0,0,0,0
Layer Cake Rose 2017,/product/layer-cake-rose-2017/393904,Rosé,"Central Coast, California",{},2.4,5,14,"
    ",470,0,0,0,0,0,0,1,0
Tortoise Creek Cuvee Jeanne Sauvignon Blanc 2017,/product/tortoise-creek-cuvee-jeanne-sauvignon-blanc-2017/519101,Sauvignon Blanc,"Central Coast, California",{},0.0,0,13,99,470,0,1,0,0,0,0,0,0
Broadside Wild Ferment Chardonnay 2017,/product/broadside-wild-ferment-chardonnay-2017/524017,Chardonnay,"Central Coast, California",{},0.0,0,15,99,470,0,1,0,0,0,0,0,0
Joel Gott Rose 2018,/product/joel-gott-rose-2018/520783,Rosé,"Central Coast, California",{},0.0,0,19,99,470,0,0,0,0,0,0,0,0
The Dreaming Tree Chardonnay 2017,/product/the-dreaming-tree-chardonnay-2017/519822,Chardonnay,"Central Coast, California",{},0.0,0,16,99,470,0,1,0,0,0,0,0,0
Tortoise Creek Cuvee Jeanne Sauvignon Blanc 2016,/product/tortoise-creek-cuvee-jeanne-sauvignon-blanc-2016/355171,Sauvignon Blanc,"Central Coast, California",{},0.0,0,13,99,470,0,1,0,0,0,0,0,0
Cupcake Vineyards Pinot Noir 2016,/product/cupcake-vineyards-pinot-noir-2016/504981,Pinot Noir,"Central Coast, California",{},3.7,7,12,99,470,1,0,0,0,0,0,1,0
Hayes Valley Sauvignon Blanc 2017,/product/hayes-valley-sauvignon-blanc-2017/507093,Sauvignon Blanc,"Central Coast, California",{},0.0,0,13,99,471,0,1,0,0,0,0,0,0
Sean Minor Four Bears Chardonnay 2017,/product/sean-minor-four-bears-chardonnay-2017/511812,Chardonnay,"Central Coast, California",{},0.0,0,13,99,471,0,1,0,0,0,0,0,0
Paso Creek Cabernet Sauvignon 2016,/product/paso-creek-cabernet-sauvignon-2016/516961,Cabernet Sauvignon,"Central Coast, California",{},0.0,0,16,99,471,1,0,0,0,0,0,0,0
Noble Vines 515 Rose 2018,/product/noble-vines-515-rose-2018/524815,Rosé,"Central Coast, California",{},0.0,0,15,99,471,0,0,0,0,0,0,0,0
Cupcake Vineyards Merlot 2016,/product/cupcake-vineyards-merlot-2016/518646,Merlot,"Central Coast, California",{},0.0,0,9,99,471,1,0,0,0,0,0,1,0
"Save Me, San Francisco Drops of Jupiter 2016",/product/save-me-san-francisco-drops-of-jupiter-2016/509997,Other Red Blends,"Central Coast, California",{},3.8,6,10,99,471,1,0,0,0,0,0,1,0
Cycles Gladiator Chardonnay 2016,/product/cycles-gladiator-chardonnay-2016/397529,Chardonnay,"Central Coast, California",{},0.0,0,10,99,471,0,1,0,0,0,0,0,0
Layer Cake Pinot Noir 2016,/product/layer-cake-pinot-noir-2016/357010,Pinot Noir,"Central Coast, California",{},3.7,13,16,"
    ",471,1,0,0,0,0,0,0,0
Layer Cake Chardonnay 2016,/product/layer-cake-chardonnay-2016/355625,Chardonnay,"Central Coast, California",{},3.7,6,14,"
    ",471,0,1,0,0,0,0,1,0
Butternut Rose 2018,/product/butternut-rose-2018/519115,Rosé,"Central Coast, California",{},0.0,0,13,99,471,0,0,0,0,0,0,0,0
"Save Me, San Francisco Bulletproof Picasso Sauvignon Blanc 2016",/product/save-me-san-francisco-bulletproof-picasso-sauvignon-blanc-2016/490790,Sauvignon Blanc,"Central Coast, California",{},0.0,0,12,99,471,0,1,0,0,0,0,1,0
Bishop's Peak Pinot Noir 2017,/product/bishops-peak-pinot-noir-2017/528154,Pinot Noir,"Central Coast, California",{},0.0,0,22,99,471,1,0,0,0,0,0,1,0
Four Vines Central Coast Naked Chardonnay 2017,/product/four-vines-central-coast-naked-chardonnay-2017/517627,Chardonnay,"Central Coast, California",{},0.0,0,15,99,471,0,1,0,0,0,0,1,0
Cycles Gladiator Pinot Noir 2017,/product/cycles-gladiator-pinot-noir-2017/524463,Pinot Noir,"Central Coast, California",{},0.0,0,14,99,471,1,0,0,0,0,0,1,0
Paso Creek Cabernet Sauvignon 2014,/product/paso-creek-cabernet-sauvignon-2014/160521,Cabernet Sauvignon,"Central Coast, California",{},0.0,0,16,99,471,1,0,0,0,0,0,0,0
Chloe Rose 2018,/product/chloe-rose-2018/520148,Rosé,"Central Coast, California",{},0.0,0,17,"
    ",471,0,0,0,0,0,0,1,0
Cycles Gladiator Cabernet Sauvignon 2017,/product/cycles-gladiator-cabernet-sauvignon-2017/520060,Cabernet Sauvignon,"Central Coast, California",{},0.0,0,10,99,471,1,0,0,0,0,0,1,0
Hayes Valley Cabernet Sauvignon 2016,/product/hayes-valley-cabernet-sauvignon-2016/398568,Cabernet Sauvignon,"Central Coast, California",{},0.0,0,13,99,471,1,0,0,0,0,0,1,0
"Save Me, San Francisco Soul Sister Pinot Noir 2018",/product/save-me-san-francisco-soul-sister-pinot-noir-2018/524234,Pinot Noir,"Central Coast, California",{},0.0,0,10,99,471,1,0,0,0,0,0,0,0
Unparalleled Cabernet Sauvignon 2014,/product/unparalleled-cabernet-sauvignon-2014/499637,Cabernet Sauvignon,"Central Coast, California",{},0.0,0,18,99,471,1,0,0,0,0,0,0,0
"Save Me, San Francisco California 37 Cabernet Sauvignon 2017",/product/save-me-san-francisco-california-37-cabernet-sauvignon-2017/518889,Cabernet Sauvignon,"Central Coast, California",{},0.0,0,9,99,471,1,0,0,0,0,0,1,0
Castle Rock Central Coast Chardonnay 2017,/product/castle-rock-central-coast-chardonnay-2017/522013,Chardonnay,"Central Coast, California",{},0.0,0,9,99,471,0,1,0,0,0,0,0,0
Penfolds Bin 311 Tumbarumba Chardonnay 2017,/product/penfolds-bin-311-tumbarumba-chardonnay-2017/514592,Chardonnay,Australia,"{'JS': '93', 'JD': '92'}",0.0,0,39,99,471,0,1,0,0,0,0,0,0
Pierre Gimonnet Cuis Blanc de Blancs Brut,/product/pierre-gimonnet-cuis-blanc-de-blancs-brut/123208,Non-Vintage Sparkling Wine,"Champagne, France","{'WS': '91', 'WE': '90', 'RP': '90'}",0.0,0,54,99,471,0,0,1,0,0,0,0,0
Champagne Palmer Brut Reserve,/product/champagne-palmer-brut-reserve/513708,Non-Vintage Sparkling Wine,"Champagne, France",{'D': '90'},0.0,0,59,99,471,0,0,1,0,0,0,0,0
A Tribute to Grace Shake Ridge Ranch Vineyard Grenache 2016,/product/a-tribute-to-grace-shake-ridge-ranch-vineyard-grenache-2016/519390,Grenache,"Amador, Sierra Foothills, California","{'W&S': '93', 'JD': '93'}",0.0,0,77,99,472,1,0,0,0,0,0,0,1
Quilceda Creek Palengat Proprietary Red Blend 2014,/product/quilceda-creek-palengat-proprietary-red-blend-2014/360932,Bordeaux Red Blends,"Horse Heaven Hills, Columbia Valley, Washington","{'RP': '96', 'V': '94'}",0.0,0,139,99,472,1,0,0,1,0,0,0,1
Tenuta Sette Cieli NOI4 2013,/product/tenuta-sette-cieli-noi4-2013/168015,Bordeaux Red Blends,"Tuscany, Italy","{'WS': '93', 'JS': '93'}",0.0,0,49,99,472,1,0,0,0,0,0,0,0
Guigal Ermitage Ex Voto Blanc 2003,/product/guigal-ermitage-ex-voto-blanc-2003/90824,Rhone White Blends,"Hermitage, Rhone, France","{'WS': '96', 'RP': '96'}",0.0,0,199,97,472,0,1,0,1,0,0,0,0
Chateau Ausone (Futures Pre-Sale) 2018,/product/chateau-ausone-futures-pre-sale-2018/520371,Bordeaux Red Blends,"St. Emilion, Bordeaux, France","{'JS': '100', 'RP': '100', 'JD': '99', 'D': '98', 'WE': '98'}",0.0,0,789,97,472,1,0,0,1,0,0,0,0
Domaine Blain Gagnard Chassagne-Montrachet Premier Cru Rouge 2016,/product/domaine-blain-gagnard-chassagne-montrachet-premier-cru-rouge-2016/205660,Pinot Noir,"Chassagne-Montrachet, Cote de Beaune, Cote d'Or, Burgundy, France",{'BH': '91'},0.0,0,59,99,472,1,0,0,0,0,0,0,0
Chateau Canon La Gaffeliere 2012,/product/chateau-canon-la-gaffeliere-2012/214511,Bordeaux Red Blends,"St. Emilion, Bordeaux, France","{'WS': '93', 'JS': '93', 'RP': '93', 'JD': '93', 'WE': '92'}",0.0,0,93,99,472,1,0,0,1,0,0,0,0
Penfolds Grange 2013,/product/penfolds-grange-2013/414733,Syrah/Shiraz,Australia,"{'RP': '100', 'D': '98', 'WS': '97', 'JS': '96', 'WE': '95'}",4.7,10,779,99,472,1,0,0,1,0,0,0,0
Lail J. Daniel Cuvee 2005,/product/lail-j-daniel-cuvee-2005/512191,Bordeaux Red Blends,"Napa Valley, California",{'RP': '94'},0.0,0,139,97,472,1,0,0,1,0,0,0,1
Lail J. Daniel Cuvee 2006,/product/lail-j-daniel-cuvee-2006/512190,Bordeaux Red Blends,"Napa Valley, California",{'RP': '95'},0.0,0,139,97,472,1,0,0,1,0,0,0,1
Hundred Acre Wraith Cabernet Sauvignon 2014,/product/hundred-acre-wraith-cabernet-sauvignon-2014/517387,Cabernet Sauvignon,"Napa Valley, California",{'RP': '100'},0.0,0,539,99,472,1,0,0,1,0,0,0,1
Kumeu River Mate's Vineyard Chardonnay 2012,/product/kumeu-river-mates-vineyard-chardonnay-2012/142197,Chardonnay,New Zealand,"{'RP': '94', 'WE': '91'}",0.0,0,59,99,472,0,1,0,0,0,0,1,1
Domaine de Marcoux Chateauneuf-du-Pape Vieilles Vignes 2011,/product/domaine-de-marcoux-chateauneuf-du-pape-vieilles-vignes-2011/364431,Rhone Red Blends,"Chateauneuf-du-Pape, Rhone, France","{'RP': '95', 'JD': '95', 'WS': '94'}",0.0,0,185,"
    ",472,1,0,0,1,0,1,0,1
Lecheneaut Nuits-St-Georges Damodes Premier Cru 2015,/product/lecheneaut-nuits-st-georges-damodes-premier-cru-2015/519486,Pinot Noir,"Nuits-St-Georges, Cote de Nuits, Cote d'Or, Burgundy, France","{'WS': '94', 'BH': '93'}",0.0,0,178,99,472,1,0,0,1,0,0,0,1
The Calling Sullivan Vineyard Chardonnay 2015,/product/the-calling-sullivan-vineyard-chardonnay-2015/516870,Chardonnay,"Russian River, Sonoma County, California",{'WE': '92'},0.0,0,48,99,472,0,1,0,0,0,0,0,0
Mongeard-Mugneret Fixin 2016,/product/mongeard-mugneret-fixin-2016/525166,Pinot Noir,"Fixin, Cote de Nuits, Cote d'Or, Burgundy, France",{'WS': '90'},0.0,0,49,99,472,1,0,0,0,0,0,0,1
Bruno Clair Marsannay Les Vaudenelles 2015,/product/bruno-clair-marsannay-les-vaudenelles-2015/433249,Pinot Noir,"Marsannay, Cote de Nuits, Cote d'Or, Burgundy, France",{'BH': '90'},0.0,0,49,99,472,1,0,0,0,0,0,0,0
Eric Kent Green Acres Hills Chardonnay 2014,/product/eric-kent-green-acres-hills-chardonnay-2014/166408,Chardonnay,"Sonoma Coast, Sonoma County, California",{'CG': '91'},0.0,0,49,99,472,0,1,0,0,0,0,0,1
Nicolas Joly Savennieres Clos de la Coulee de Serrant 2013,/product/nicolas-joly-savennieres-clos-de-la-coulee-de-serrant-2013/145566,Chenin Blanc,"Anjou, Loire, France",{'W&S': '93'},0.0,0,100,"
    ",472,0,1,0,0,0,0,0,0
Tenute Silvio Nardi Poggio Doria Brunello di Montalcino 2012,/product/tenute-silvio-nardi-poggio-doria-brunello-di-montalcino-2012/434137,Sangiovese,"Montalcino, Tuscany, Italy","{'WS': '95', 'JS': '93', 'V': '93', 'RP': '92', 'D': '91'}",0.0,0,119,99,472,1,0,0,0,0,0,0,1
Mas Doix Costers de Vinyes Velles Priorat 2013,/product/mas-doix-costers-de-vinyes-velles-priorat-2013/431253,Rhone Red Blends,"Priorat, Spain","{'RP': '95', 'W&S': '91', 'WS': '90'}",0.0,0,114,99,472,1,0,0,0,0,0,0,0
Michele Chiarlo Cerequio Barolo 2013,/product/michele-chiarlo-cerequio-barolo-2013/275615,Nebbiolo,"Barolo, Piedmont, Italy","{'RP': '94', 'JS': '93', 'WS': '92'}",0.0,0,119,99,472,1,0,0,1,0,0,0,1
Louis Latour Puligny-Montrachet Sous le Puits Premier Cru 2016,/product/louis-latour-puligny-montrachet-sous-le-puits-premier-cru-2016/523485,Chardonnay,"Puligny-Montrachet, Cote de Beaune, Cote d'Or, Burgundy, France","{'JS': '93', 'RP': '92', 'WS': '91', 'BH': '91'}",0.0,0,100,"
    ",472,0,1,0,0,0,0,0,0
Philippe Colin Chassagne-Montrachet Les Chenevottes Premier Cru 2015,/product/philippe-colin-chassagne-montrachet-les-chenevottes-premier-cru-2015/208533,Chardonnay,"Chassagne-Montrachet, Cote de Beaune, Cote d'Or, Burgundy, France",{'RP': '93'},0.0,0,94,99,472,0,1,0,0,0,0,0,0
Alain Chavy Puligny-Montrachet Champs Gains Premier Cru 2015,/product/alain-chavy-puligny-montrachet-champs-gains-premier-cru-2015/355990,Chardonnay,"Puligny-Montrachet, Cote de Beaune, Cote d'Or, Burgundy, France",{'RP': '92'},0.0,0,94,99,472,0,1,0,0,0,0,0,0
Chateau de Nalys Chateauneuf-du-Pape Blanc Grand Vin 2017,/product/chateau-de-nalys-chateauneuf-du-pape-blanc-grand-vin-2017/513545,Rhone White Blends,"Chateauneuf-du-Pape, Rhone, France","{'D': '93', 'RP': '93'}",0.0,0,95,"
    ",473,0,1,0,0,0,0,0,0
Pine Ridge Napa Cabernet Sauvignon 2016,/product/pine-ridge-napa-cabernet-sauvignon-2016/526002,Cabernet Sauvignon,"Napa Valley, California","{'JD': '91', 'D': '91'}",0.0,0,65,"
    ",473,1,0,0,0,0,0,0,0
Dry Creek Vineyard Endeavour Cabernet Sauvignon 2012,/product/dry-creek-vineyard-endeavour-cabernet-sauvignon-2012/150887,Cabernet Sauvignon,"Dry Creek Valley, Sonoma County, California",{'WS': '90'},0.0,0,69,99,473,1,0,0,0,0,0,0,1
Villa Russiz Les Enfants 2015,/product/villa-russiz-les-enfants-2015/163626,Other White Blends,"Friuli-Venezia Giulia, Italy",{'WE': '89'},0.0,0,24,99,473,0,1,0,0,0,0,0,0
Schrader RBS To Kalon Vineyard Cabernet Sauvignon 2014,/product/schrader-rbs-to-kalon-vineyard-cabernet-sauvignon-2014/167064,Cabernet Sauvignon,"Oakville, Napa Valley, California","{'RP': '96', 'JS': '96', 'WS': '94'}",0.0,0,399,97,473,1,0,0,1,0,0,0,1
Clemens Busch Riesling Spatlese Marienburg 2016,/product/clemens-busch-riesling-spatlese-marienburg-2016/526096,Riesling,"Mosel, Germany",{'RP': '92'},0.0,0,41,99,473,0,1,0,0,0,0,0,0
Bruno Giacosa Barbaresco Asili Riserva 2014,/product/bruno-giacosa-barbaresco-asili-riserva-2014/523346,Nebbiolo,"Barbaresco, Piedmont, Italy","{'JS': '99', 'RP': '97', 'WS': '97', 'D': '95'}",0.0,0,379,99,473,1,0,0,1,0,0,0,0
Chateau Hosanna 2006,/product/chateau-hosanna-2006/92201,Bordeaux Red Blends,"Pomerol, Bordeaux, France","{'RP': '94', 'WE': '93', 'WS': '90'}",0.0,0,159,97,473,1,0,0,1,0,0,0,0
Chateau Pavie Decesse 2001,/product/chateau-pavie-decesse-2001/76532,Bordeaux Red Blends,"St. Emilion, Bordeaux, France","{'RP': '95', 'WS': '93'}",0.0,0,159,97,473,1,0,0,1,0,0,0,0
Almaviva Red 2003,/product/almaviva-red-2003/89339,Other Red Wine,"Maipo Valley, Chile","{'RP': '95', 'WS': '94', 'WE': '94'}",0.0,0,159,97,473,1,0,0,1,0,0,0,0
Guigal Chateau D'Ampuis Cote Rotie 2001,/product/guigal-chateau-dampuis-cote-rotie-2001/84244,Syrah/Shiraz,"Cote Rotie, Rhone, France",{'RP': '95'},0.0,0,159,97,473,1,0,0,1,0,0,0,0
Lecheneaut Nuits-St-Georges Les Pruliers Premier Cru 2015,/product/lecheneaut-nuits-st-georges-les-pruliers-premier-cru-2015/519485,Pinot Noir,"Nuits-St-Georges, Cote de Nuits, Cote d'Or, Burgundy, France","{'WS': '95', 'BH': '93'}",0.0,0,179,99,473,1,0,0,0,0,0,0,0
Chateau Cos d'Estournel 2006,/product/chateau-cos-destournel-2006/102067,Bordeaux Red Blends,"St. Estephe, Bordeaux, France","{'WE': '95', 'RP': '94', 'WS': '93', 'JS': '92'}",0.0,0,159,99,473,1,0,0,1,0,0,0,0
Dom. Etienne Sauzet Puligny-Montrachet Les Referts Premier Cru 2016,/product/dom-etienne-sauzet-puligny-montrachet-les-referts-premier-cru-2016/515068,Chardonnay,"Puligny-Montrachet, Cote de Beaune, Cote d'Or, Burgundy, France","{'TA': '94', 'BH': '93', 'RP': '92', 'D': '92'}",0.0,0,155,"
    ",473,0,1,0,1,0,0,0,1
Argyle Nuthouse Chardonnay 2013,/product/argyle-nuthouse-chardonnay-2013/164935,Chardonnay,"Willamette Valley, Oregon","{'W&S': '91', 'WS': '91', 'RP': '90'}",3.1,7,40,"
    ",473,0,1,0,0,0,0,1,0
Domaine Drouhin Oregon Laurene Pinot Noir 2015,/product/domaine-drouhin-oregon-laurene-pinot-noir-2015/515781,Pinot Noir,"Dundee Hills, Willamette Valley, Oregon","{'RP': '93', 'WS': '91'}",0.0,0,71,99,473,1,0,0,1,0,0,0,0
San Filippo Brunello di Montalcino 2013,/product/san-filippo-brunello-di-montalcino-2013/418526,Sangiovese,"Montalcino, Tuscany, Italy","{'WS': '93', 'JS': '92'}",0.0,0,69,99,473,1,0,0,0,0,0,0,1
Montevetrano Colli di Salerno 2014,/product/montevetrano-colli-di-salerno-2014/183801,Other Red Blends,"Campania, Italy","{'V': '93', 'JS': '93', 'RP': '91'}",0.0,0,80,"
    ",473,1,0,0,0,0,0,0,0
Schramsberg J. Schram 2009,/product/schramsberg-j-schram-2009/509509,Vintage Sparkling Wine,"North Coast, California","{'WE': '97', 'WW': '95', 'WS': '93'}",0.0,0,120,"
    ",473,0,0,1,0,0,0,0,0
Chateau Haut-Bages Liberal 2005,/product/chateau-haut-bages-liberal-2005/160109,Bordeaux Red Blends,"Pauillac, Bordeaux, France","{'WE': '93', 'WS': '93', 'RP': '90'}",0.0,0,94,99,473,1,0,0,1,0,0,0,0
Chateau Duhart-Milon 2011,/product/chateau-duhart-milon-2011/129071,Bordeaux Red Blends,"Pauillac, Bordeaux, France","{'WE': '92', 'JS': '92', 'WS': '92', 'WW': '92', 'RP': '91'}",0.0,0,99,99,473,1,0,0,1,0,0,0,0
Louis Jadot Volnay Clos de la Barre Premier Cru 2015,/product/louis-jadot-volnay-clos-de-la-barre-premier-cru-2015/348721,Pinot Noir,"Volnay, Cote de Beaune, Cote d'Or, Burgundy, France",{'BH': '93'},0.0,0,94,99,473,1,0,0,1,0,0,0,0
